d3mIndex,filename,bounding_box
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"709,5,709,251,891,251,891,5"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1027,1,1027,98,1169,98,1169,1"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1241,108,1241,265,1391,265,1391,108"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"880,398,880,562,1034,562,1034,398"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1166,365,1166,580,1330,580,1330,365"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1080,683,1080,844,1259,844,1259,683"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"548,651,548,801,777,801,777,651"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"591,912,591,1101,830,1101,830,912"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"891,908,891,1148,1044,1148,1044,908"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1312,680,1312,851,1484,851,1484,680"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1334,833,1334,994,1505,994,1505,833"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1016,1240,1016,1390,1169,1390,1169,1240"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1380,1323,1380,1476,1634,1476,1634,1323"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"966,1405,966,1548,1123,1548,1123,1405"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"455,1590,455,1715,694,1715,694,1590"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"684,1465,684,1637,855,1637,855,1465"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"891,1633,891,1844,1069,1844,1069,1633"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1216,1948,1216,2080,1377,2080,1377,1948"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"844,2144,844,2301,1023,2301,1023,2144"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1062,2283,1062,2473,1198,2473,1198,2283"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"669,2490,669,2669,852,2669,852,2490"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1012,2680,1012,2851,1202,2851,1202,2680"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"323,2912,323,3033,594,3033,594,2912"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"669,3101,669,3265,927,3265,927,3101"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"966,3098,966,3294,1094,3294,1094,3098"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1137,3044,1137,3226,1291,3226,1291,3044"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1337,3008,1337,3144,1519,3144,1519,3008"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1341,2530,1341,2715,1569,2715,1569,2530"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"1319,2155,1319,2376,1491,2376,1491,2155"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"2362,2794,2362,2944,2469,2944,2469,2794"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"2387,2980,2387,3122,2472,3122,2472,2980"
51,/root/augmented_images/2016-10-16__11-41-21-743_augmented.jpg,"2291,1826,2291,1973,2373,1973,2373,1826"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"752,176,752,405,941,405,941,176"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"648,537,648,708,755,708,755,537"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"891,455,891,601,1037,601,1037,455"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"687,1298,687,1476,805,1476,805,1298"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"659,1573,659,1662,762,1662,762,1573"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"305,1801,305,1987,577,1987,577,1801"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"859,1951,859,2155,973,2155,973,1951"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"505,2915,505,3233,762,3233,762,2915"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"2309,1,2309,191,2472,191,2472,1"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"2169,558,2169,790,2348,790,2348,558"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"2255,1390,2255,1501,2405,1501,2405,1390"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"2277,2240,2277,2448,2437,2448,2437,2240"
52,/root/augmented_images/2016-10-16__12-19-22-583_augmented.jpg,"2319,2951,2319,3171,2472,3171,2472,2951"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1462,998,1462,1140,1609,1140,1609,998"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1552,1083,1552,1255,1680,1255,1680,1083"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1405,1240,1405,1412,1666,1412,1666,1240"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1505,1765,1505,1912,1594,1912,1594,1765"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1437,2012,1437,2173,1677,2173,1677,2012"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1255,2244,1255,2423,1380,2423,1380,2244"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1216,2837,1216,3083,1362,3083,1362,2837"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1437,2655,1437,2844,1602,2844,1602,2655"
53,/root/augmented_images/2016-10-16__12-57-35-915_augmented.jpg,"1666,2726,1666,2898,1898,2898,1898,2726"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"452,73,452,233,634,233,634,73"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"748,5,748,65,912,65,912,5"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"427,376,427,598,716,598,716,376"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"791,269,791,565,944,565,944,269"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"534,748,534,887,702,887,702,748"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"698,694,698,823,866,823,866,694"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"577,1255,577,1419,730,1419,730,1255"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"794,1287,794,1444,930,1444,930,1287"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"577,1523,577,1637,730,1637,730,1523"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"587,1805,587,1998,734,1998,734,1805"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"719,1862,719,2015,862,2015,862,1862"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"648,2012,648,2173,787,2173,787,2012"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"755,2205,755,2415,891,2415,891,2205"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"423,2883,423,3062,619,3062,619,2883"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"641,2780,641,2915,787,2915,787,2780"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"723,2930,723,3083,844,3083,844,2930"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"880,2890,880,3119,1002,3119,1002,2890"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"766,3105,766,3273,912,3273,912,3105"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2405,165,2405,415,2469,415,2469,165"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2159,262,2159,430,2316,430,2316,262"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2130,512,2130,719,2284,719,2284,512"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2212,733,2212,869,2366,869,2366,733"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2259,887,2259,1073,2412,1073,2412,887"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2316,1130,2316,1265,2437,1265,2437,1130"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2159,1308,2159,1451,2291,1451,2291,1308"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2155,1569,2155,1694,2266,1694,2266,1569"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2255,1480,2255,1630,2405,1630,2405,1480"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2159,1733,2159,1876,2298,1876,2298,1733"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2430,2037,2430,2154,2472,2154,2472,2037"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2241,2415,2241,2576,2359,2576,2359,2415"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2116,2555,2116,2844,2319,2844,2319,2555"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2384,2619,2384,2815,2466,2815,2466,2619"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2227,2912,2227,3101,2398,3101,2398,2912"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2191,3098,2191,3296,2362,3296,2362,3098"
54,/root/augmented_images/2016-10-16__13-00-29-143_augmented.jpg,"2430,3058,2430,3213,2472,3213,2472,3058"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"209,351,209,587,502,587,502,351"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"441,1,441,80,727,80,727,1"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"752,123,752,415,969,415,969,123"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"866,340,866,605,1077,605,1077,340"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"912,587,912,876,1069,876,1069,587"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"848,848,848,1126,1052,1126,1052,848"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"1248,855,1248,1015,1512,1015,1512,855"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"1341,1058,1341,1237,1641,1237,1641,1058"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"927,1540,927,1698,1087,1698,1087,1540"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"641,1758,641,1940,866,1940,866,1758"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"541,2305,541,2480,766,2480,766,2305"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"148,2573,148,2748,487,2748,487,2573"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"319,2819,319,3033,634,3033,634,2819"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"877,2740,877,2951,1077,2951,1077,2740"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"712,3055,712,3290,973,3290,973,3055"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"1112,2505,1112,2669,1262,2669,1262,2505"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"977,2055,977,2305,1187,2305,1187,2055"
56,/root/augmented_images/2016-10-18__13-59-25-337_augmented.jpg,"1230,2205,1230,2369,1434,2369,1434,2205"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1319,105,1319,319,1466,319,1466,105"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1498,205,1498,494,1784,494,1784,205"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1291,608,1291,862,1769,862,1769,608"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1359,1183,1359,1401,1566,1401,1566,1183"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1730,1151,1730,1408,1923,1408,1923,1151"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1419,1398,1419,1598,1598,1598,1598,1398"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1348,1658,1348,1855,1512,1855,1512,1658"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1580,1726,1580,1973,1827,1973,1827,1726"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1827,2040,1827,2173,2034,2173,2034,2040"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1519,2098,1519,2301,1741,2301,1741,2098"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1284,2169,1284,2326,1462,2326,1462,2169"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1259,2608,1259,2883,1430,2883,1430,2608"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1491,2590,1491,2787,1630,2787,1630,2590"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1244,3090,1244,3296,1400,3296,1400,3090"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1402,2848,1402,3008,1516,3008,1516,2848"
57,/root/augmented_images/2016-10-18__14-17-52-109_augmented.jpg,"1637,3112,1637,3296,1828,3296,1828,3112"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"391,362,391,640,666,640,666,362"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"766,205,766,462,1055,462,1055,205"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"1202,108,1202,365,1444,365,1444,108"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"955,8,955,112,1177,112,1177,8"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"1248,544,1248,755,1477,755,1477,544"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"827,548,827,787,1094,787,1094,548"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"598,776,598,983,834,983,834,776"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"1169,798,1169,1055,1394,1055,1394,798"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"884,994,884,1219,1123,1219,1123,994"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"855,1226,855,1487,1166,1487,1166,1226"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"369,1469,369,1758,619,1758,619,1469"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"884,1698,884,2062,1098,2062,1098,1698"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"1255,1594,1255,1858,1566,1858,1566,1594"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"948,2273,948,2505,1159,2505,1159,2273"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"1044,2530,1044,2733,1219,2733,1219,2530"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"762,2751,762,2958,952,2958,952,2751"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"987,2780,987,2987,1216,2987,1216,2780"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"2330,94,2330,440,2469,440,2469,94"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"2269,2723,2269,2955,2462,2955,2462,2723"
58,/root/augmented_images/2016-10-18__15-21-21-054_augmented.jpg,"2398,1273,2398,1542,2472,1542,2472,1273"
60,/root/augmented_images/2016-10-19__12-52-26-727_augmented.jpg,"2127,930,2127,1155,2255,1155,2255,930"
60,/root/augmented_images/2016-10-19__12-52-26-727_augmented.jpg,"752,1323,752,1440,937,1440,937,1323"
60,/root/augmented_images/2016-10-19__12-52-26-727_augmented.jpg,"891,2365,891,2512,1027,2512,1027,2365"
61,/root/augmented_images/2016-10-19__13-09-04-035_augmented.jpg,"1134,530,1134,680,1241,680,1241,530"
61,/root/augmented_images/2016-10-19__13-09-04-035_augmented.jpg,"1705,462,1705,715,1834,715,1834,462"
61,/root/augmented_images/2016-10-19__13-09-04-035_augmented.jpg,"1594,1844,1594,2087,1737,2087,1737,1844"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"141,905,141,998,234,998,234,905"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"380,2098,380,2315,534,2315,534,2098"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"1348,2933,1348,3258,1562,3258,1562,2933"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"2159,2362,2159,2558,2455,2558,2455,2362"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"1755,1205,1755,1344,1887,1344,1887,1205"
62,/root/augmented_images/2016-10-19__13-09-10-713_augmented.jpg,"1691,683,1691,848,1805,848,1805,683"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1009,8,1009,337,1352,337,1352,8"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"823,330,823,601,1084,601,1084,330"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"719,873,719,1101,1059,1101,1059,873"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"630,1130,630,1326,916,1326,916,1130"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1087,976,1087,1390,1394,1390,1394,976"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1430,740,1430,965,1669,965,1669,740"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1673,1065,1673,1319,2023,1319,2023,1065"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"487,1580,487,1858,830,1858,830,1580"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1037,1487,1037,1748,1248,1748,1248,1487"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1248,1437,1248,1755,1619,1755,1619,1437"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"830,1915,830,2248,1177,2248,1177,1915"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"666,2305,666,2683,973,2683,973,2305"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"669,2787,669,3051,962,3051,962,2787"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"684,3169,684,3294,987,3294,987,3169"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1027,2973,1027,3296,1471,3296,1471,2973"
65,/root/augmented_images/2016-10-20__11-16-35-626_augmented.jpg,"1155,2287,1155,2576,1587,2576,1587,2287"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"141,630,141,901,373,901,373,630"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"2,676,2,862,87,862,87,676"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"2,1062,2,1287,223,1287,223,1062"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"177,1865,177,2087,334,2087,334,1865"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"9,2240,9,2394,252,2394,252,2240"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"298,2187,298,2344,459,2344,459,2187"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"30,2462,30,2573,173,2573,173,2462"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"2,2833,2,3062,102,3062,102,2833"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"137,2905,137,3080,302,3080,302,2905"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"205,2748,205,2940,402,2940,402,2748"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"473,2698,473,2933,644,2933,644,2698"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1952,1,1952,137,2087,137,2087,1"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1977,394,1977,494,2137,494,2137,394"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1980,626,1980,865,2127,865,2127,626"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1741,1040,1741,1251,1930,1251,1930,1040"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"2180,1151,2180,1258,2409,1258,2409,1151"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1877,1515,1877,1665,2030,1665,2030,1515"
66,/root/augmented_images/2016-10-20__11-22-19-537_augmented.jpg,"1794,1683,1794,1844,1934,1844,1934,1683"
